# 
# Filename    : /tmp/ss_dht11_tem.txt
# PV name     : SS:DHT11:TEM
# From        : 2014-12-15T19:20:02.277631
# To          : 2014-12-22T19:20:02.277631
# queryString : ?pv=mean_300(SS:DHT11:TEM)&from=2014-12-15T19%3A20%3A02.277631%2B09%3A00&to=2014-12-22T19%3A20%3A02.277631%2B09%3A00
# hostname    : kaffee
# host IP     : 10.1.4.24
# 
# time, val, nanos, status, severity
2014-12-19T11:07:30, 25.5555555556, 0, 0, 0 
2014-12-19T11:12:30, 25.5, 0, 0, 0 
2014-12-19T11:17:30, 25.4761904762, 0, 0, 0 
2014-12-19T11:22:30, 25.5, 0, 0, 0 
2014-12-19T11:27:30, 25.5, 0, 0, 0 
2014-12-19T11:32:30, 25.5, 0, 0, 0 
2014-12-19T11:37:30, 25.5, 0, 0, 0 
2014-12-19T11:42:30, 25.5, 0, 0, 0 
2014-12-19T11:47:30, 25.5, 0, 0, 0 
2014-12-19T11:52:30, 25.5294117647, 0, 0, 0 
2014-12-19T11:57:30, 25.4705882353, 0, 0, 0 
2014-12-19T12:02:30, 25.4, 0, 0, 0 
2014-12-19T12:07:30, 25.5, 0, 0, 0 
2014-12-19T12:12:30, 25.5, 0, 0, 0 
2014-12-19T12:17:30, 25.5, 0, 0, 0 
2014-12-19T12:22:30, 25.5, 0, 0, 0 
2014-12-19T12:27:30, 25.5, 0, 0, 0 
2014-12-19T12:32:30, 25.5, 0, 0, 0 
2014-12-19T12:37:30, 25.5, 0, 0, 0 
2014-12-19T12:42:30, 25.5, 0, 0, 0 
2014-12-19T12:47:30, 25.5294117647, 0, 0, 0 
2014-12-19T12:52:30, 25.4705882353, 0, 0, 0 
2014-12-19T12:57:30, 25.5, 0, 0, 0 
2014-12-19T13:02:30, 25.5, 0, 0, 0 
2014-12-19T13:07:30, 25.5, 0, 0, 0 
2014-12-19T13:12:30, 25.5151515152, 0, 0, 0 
2014-12-19T13:17:30, 25.4848484848, 0, 0, 0 
2014-12-19T13:22:30, 25.5142857143, 0, 0, 0 
2014-12-19T13:27:30, 25.4864864865, 0, 0, 0 
2014-12-19T13:32:30, 25.5172413793, 0, 0, 0 
2014-12-19T13:37:30, 25.4848484848, 0, 0, 0 
2014-12-19T13:42:30, 25.5, 0, 0, 0 
2014-12-19T13:47:30, 25.5, 0, 0, 0 
2014-12-19T13:52:30, 25.5151515152, 0, 0, 0 
2014-12-19T13:57:30, 25.488372093, 0, 0, 0 
2014-12-19T14:02:30, 25.5238095238, 0, 0, 0 
2014-12-19T14:07:30, 25.5, 0, 0, 0 
2014-12-19T14:12:30, 25.5, 0, 0, 0 
2014-12-19T14:17:30, 25.5, 0, 0, 0 
2014-12-19T14:22:30, 25.5, 0, 0, 0 
2014-12-19T14:27:30, 25.5, 0, 0, 0 
2014-12-19T14:32:30, 25.5, 0, 0, 0 
2014-12-19T14:37:30, 25.5, 0, 0, 0 
2014-12-19T14:42:30, 25.7, 0, 0, 0 
2014-12-19T14:47:30, 26.5, 0, 0, 0 
2014-12-19T14:52:30, 25.6666666667, 0, 0, 0 
2014-12-19T14:57:30, 25.7857142857, 0, 0, 0 
2014-12-19T15:02:30, 26.5, 0, 0, 0 
2014-12-19T15:07:30, 25.5, 0, 0, 0 
2014-12-19T15:12:30, 25.6666666667, 0, 0, 0 
2014-12-19T15:17:30, 26.0769230769, 0, 0, 0 
2014-12-19T15:22:30, 25.4761904762, 0, 0, 0 
2014-12-19T15:27:30, 25.5185185185, 0, 0, 0 
2014-12-19T15:32:30, 25.4827586207, 0, 0, 0 
2014-12-19T15:37:30, 25.5151515152, 0, 0, 0 
2014-12-19T15:42:30, 25.5, 0, 0, 0 
2014-12-19T15:47:30, 25.4838709677, 0, 0, 0 
2014-12-19T15:52:30, 25.5, 0, 0, 0 
2014-12-19T15:57:30, 25.5161290323, 0, 0, 0 
2014-12-19T16:02:30, 25.5, 0, 0, 0 
2014-12-19T16:07:30, 25.4871794872, 0, 0, 0 
2014-12-19T16:12:30, 25.5, 0, 0, 0 
2014-12-19T16:17:30, 25.512195122, 0, 0, 0 
2014-12-19T16:22:30, 25.487804878, 0, 0, 0 
2014-12-19T16:27:30, 25.5, 0, 0, 0 
2014-12-19T16:32:30, 25.5161290323, 0, 0, 0 
2014-12-19T16:37:30, 25.5, 0, 0, 0 
2014-12-19T16:42:30, 25.5, 0, 0, 0 
2014-12-19T16:47:30, 25.4814814815, 0, 0, 0 
2014-12-19T16:52:30, 25.5161290323, 0, 0, 0 
2014-12-19T16:57:30, 25.4814814815, 0, 0, 0 
2014-12-19T17:02:30, 25.5, 0, 0, 0 
2014-12-19T17:07:30, 25.5294117647, 0, 0, 0 
2014-12-19T17:12:30, 25.380952381, 0, 0, 0 
2014-12-19T17:17:30, 25.12, 0, 0, 0 
2014-12-19T17:22:30, 24.8648648649, 0, 0, 0 
2014-12-19T17:27:30, 24.5, 0, 0, 0 
2014-12-19T17:32:30, 24.52, 0, 0, 0 
2014-12-19T17:37:30, 24.5, 0, 0, 0 
2014-12-19T17:42:30, 24.5, 0, 0, 0 
2014-12-19T17:47:30, 24.5294117647, 0, 0, 0 
2014-12-19T17:52:30, 24.4838709677, 0, 0, 0 
2014-12-19T17:57:30, 24.5, 0, 0, 0 
2014-12-19T18:02:30, 24.5294117647, 0, 0, 0 
2014-12-19T18:07:30, 24.4848484848, 0, 0, 0 
2014-12-19T18:12:30, 24.4285714286, 0, 0, 0 
2014-12-19T18:17:30, 24.0869565217, 0, 0, 0 
2014-12-19T18:22:30, 24.275, 0, 0, 0 
2014-12-19T18:27:30, 24.0588235294, 0, 0, 0 
2014-12-19T18:32:30, 23.8571428571, 0, 0, 0 
2014-12-19T18:37:30, 23.9069767442, 0, 0, 0 
2014-12-19T18:42:30, 23.6538461538, 0, 0, 0 
2014-12-19T18:47:30, 23.7173913043, 0, 0, 0 
2014-12-19T18:52:30, 23.6666666667, 0, 0, 0 
2014-12-19T18:57:30, 23.5, 0, 0, 0 
2014-12-19T19:02:30, 23.6315789474, 0, 0, 0 
2014-12-19T19:07:30, 23.55, 0, 0, 0 
2014-12-19T19:12:30, 23.5, 0, 0, 0 
2014-12-19T19:17:30, 23.5357142857, 0, 0, 0 
2014-12-19T19:22:30, 23.5, 0, 0, 0 
2014-12-19T19:27:30, 23.5357142857, 0, 0, 0 
2014-12-19T19:32:30, 23.5217391304, 0, 0, 0 
2014-12-19T19:37:30, 23.4615384615, 0, 0, 0 
2014-12-19T19:42:30, 23.5, 0, 0, 0 
2014-12-19T19:47:30, 23.5238095238, 0, 0, 0 
2014-12-19T19:52:30, 23.2857142857, 0, 0, 0 
2014-12-19T19:57:30, 23.28, 0, 0, 0 
2014-12-19T20:02:30, 23.275862069, 0, 0, 0 
2014-12-19T20:07:30, 22.9285714286, 0, 0, 0 
2014-12-19T20:12:30, 22.9166666667, 0, 0, 0 
2014-12-19T20:17:30, 22.6551724138, 0, 0, 0 
2014-12-19T20:22:30, 22.5, 0, 0, 0 
2014-12-19T20:27:30, 22.5348837209, 0, 0, 0 
2014-12-19T20:32:30, 22.5142857143, 0, 0, 0 
2014-12-19T20:37:30, 22.4814814815, 0, 0, 0 
2014-12-19T20:42:30, 22.512195122, 0, 0, 0 
2014-12-19T20:47:30, 22.4838709677, 0, 0, 0 
2014-12-19T20:52:30, 22.5, 0, 0, 0 
2014-12-19T20:57:30, 22.5, 0, 0, 0 
2014-12-19T21:02:30, 22.5, 0, 0, 0 
2014-12-19T21:07:30, 22.52, 0, 0, 0 
2014-12-19T21:12:30, 22.5, 0, 0, 0 
2014-12-19T21:17:30, 22.487804878, 0, 0, 0 
2014-12-19T21:22:30, 22.5161290323, 0, 0, 0 
2014-12-19T21:27:30, 22.5, 0, 0, 0 
2014-12-19T21:32:30, 22.5, 0, 0, 0 
2014-12-19T21:37:30, 22.4761904762, 0, 0, 0 
2014-12-19T21:42:30, 22.5, 0, 0, 0 
2014-12-19T21:47:30, 22.5, 0, 0, 0 
2014-12-19T21:52:30, 22.5, 0, 0, 0 
2014-12-19T21:57:30, 22.5, 0, 0, 0 
2014-12-19T22:02:30, 22.5, 0, 0, 0 
2014-12-19T22:07:30, 22.5, 0, 0, 0 
2014-12-19T22:12:30, 22.5, 0, 0, 0 
2014-12-19T22:17:30, 22.5, 0, 0, 0 
2014-12-19T22:22:30, 22.5, 0, 0, 0 
2014-12-19T22:27:30, 22.5, 0, 0, 0 
2014-12-19T22:32:30, 22.5, 0, 0, 0 
2014-12-19T22:37:30, 22.5, 0, 0, 0 
2014-12-19T22:42:30, 21.5, 0, 0, 0 
2014-12-19T22:47:30, 21.5, 0, 0, 0 
2014-12-19T22:52:30, 21.5, 0, 0, 0 
2014-12-19T22:57:30, 21.5, 0, 0, 0 
2014-12-19T23:02:30, 21.5, 0, 0, 0 
2014-12-19T23:07:30, 21.4666666667, 0, 0, 0 
2014-12-19T23:12:30, 21.5454545455, 0, 0, 0 
2014-12-19T23:17:30, 21.5, 0, 0, 0 
2014-12-19T23:22:30, 21.5, 0, 0, 0 
2014-12-19T23:27:30, 21.5, 0, 0, 0 
2014-12-19T23:32:30, 21.4838709677, 0, 0, 0 
2014-12-19T23:37:30, 21.5185185185, 0, 0, 0 
2014-12-19T23:42:30, 21.5, 0, 0, 0 
2014-12-19T23:47:30, 21.5, 0, 0, 0 
2014-12-19T23:52:30, 21.4848484848, 0, 0, 0 
2014-12-19T23:57:30, 21.5128205128, 0, 0, 0 
2014-12-20T00:02:30, 21.5, 0, 0, 0 
2014-12-20T00:07:30, 21.4864864865, 0, 0, 0 
2014-12-20T00:12:30, 21.5, 0, 0, 0 
2014-12-20T00:17:30, 21.5, 0, 0, 0 
2014-12-20T00:22:30, 21.5, 0, 0, 0 
2014-12-20T00:27:30, 21.5, 0, 0, 0 
