# 
# Filename    : /tmp/ss_dust.txt
# PV name     : SS:DUST
# From        : 2014-12-15T19:20:02.277631
# To          : 2014-12-22T19:20:02.277631
# queryString : ?pv=mean_300(SS:DUST)&from=2014-12-15T19%3A20%3A02.277631%2B09%3A00&to=2014-12-22T19%3A20%3A02.277631%2B09%3A00
# hostname    : kaffee
# host IP     : 10.1.4.24
# 
# time, val, nanos, status, severity
2014-12-19T11:07:30, 11.8273292308, 0, 0, 0 
2014-12-19T11:12:30, 10.5412363636, 0, 0, 0 
2014-12-19T11:17:30, 11.150832, 0, 0, 0 
2014-12-19T11:22:30, 12.4970364878, 0, 0, 0 
2014-12-19T11:27:30, 12.2304, 0, 0, 0 
2014-12-19T11:32:30, 11.657763871, 0, 0, 0 
2014-12-19T11:37:30, 11.8895288038, 0, 0, 0 
2014-12-19T11:42:30, 12.0953607805, 0, 0, 0 
2014-12-19T11:47:30, 13.9981194419, 0, 0, 0 
2014-12-19T11:52:30, 11.9380722936, 0, 0, 0 
2014-12-19T11:57:30, 12.6236762791, 0, 0, 0 
2014-12-19T12:02:30, 11.0887485149, 0, 0, 0 
2014-12-19T12:07:30, 10.5114898492, 0, 0, 0 
2014-12-19T12:12:30, 11.9174030769, 0, 0, 0 
2014-12-19T12:17:30, 11.9007063317, 0, 0, 0 
2014-12-19T12:22:30, 10.8117786408, 0, 0, 0 
2014-12-19T12:27:30, 11.1036556522, 0, 0, 0 
2014-12-19T12:32:30, 11.5542, 0, 0, 0 
2014-12-19T12:37:30, 10.4379159799, 0, 0, 0 
2014-12-19T12:42:30, 13.4515652174, 0, 0, 0 
2014-12-19T12:47:30, 10.7866903846, 0, 0, 0 
2014-12-19T12:52:30, 11.8578661463, 0, 0, 0 
2014-12-19T12:57:30, 9.7765770297, 0, 0, 0 
2014-12-19T13:02:30, 12.4792744186, 0, 0, 0 
2014-12-19T13:07:30, 11.4768421463, 0, 0, 0 
2014-12-19T13:12:30, 10.90887, 0, 0, 0 
2014-12-19T13:17:30, 11.4007138144, 0, 0, 0 
2014-12-19T13:22:30, 12.1089217021, 0, 0, 0 
2014-12-19T13:27:30, 9.78935101604, 0, 0, 0 
2014-12-19T13:32:30, 9.70046608696, 0, 0, 0 
2014-12-19T13:37:30, 12.03048, 0, 0, 0 
2014-12-19T13:42:30, 11.1528661622, 0, 0, 0 
2014-12-19T13:47:30, 9.71494851064, 0, 0, 0 
2014-12-19T13:52:30, 8.96169836066, 0, 0, 0 
2014-12-19T13:57:30, 12.3440027586, 0, 0, 0 
2014-12-19T14:02:30, 11.3402584615, 0, 0, 0 
2014-12-19T14:07:30, 11.4725807254, 0, 0, 0 
2014-12-19T14:12:30, 10.802295, 0, 0, 0 
2014-12-19T14:17:30, 7.9918272, 0, 0, 0 
2014-12-19T14:22:30, 10.36784, 0, 0, 0 
2014-12-19T14:27:30, 8.86923692308, 0, 0, 0 
2014-12-19T14:32:30, 10.01952, 0, 0, 0 
2014-12-19T14:37:30, 10.5318941538, 0, 0, 0 
2014-12-19T14:42:30, 10.09152, 0, 0, 0 
2014-12-19T14:47:30, 9.92512216216, 0, 0, 0 
2014-12-19T14:52:30, 13.354106802, 0, 0, 0 
