# 
# Filename    : /tmp/rfq_lt_h01_ai_c.txt
# PV name     : RFQ:LT:H01:AI_C
# From        : 2015-02-06T16:45:01.158839
# To          : 2015-02-13T16:45:01.158839
# queryString : ?pv=mean_300(RFQ:LT:H01:AI_C)&from=2015-02-06T16%3A45%3A01.158839%2B09%3A00&to=2015-02-13T16%3A45%3A01.158839%2B09%3A00
# hostname    : munjipc0
# host IP     : 127.0.1.1
# 
# time, val, nanos, status, severity
2015-02-06T16:47:30, 73.3362580645, 0, 0, 0 
2015-02-06T16:52:30, 73.3360233918, 0, 0, 0 
2015-02-06T16:57:30, 73.3364864865, 0, 0, 0 
2015-02-06T17:02:30, 73.3363803681, 0, 0, 0 
2015-02-06T17:07:30, 73.3366896552, 0, 0, 0 
2015-02-06T17:12:30, 73.3363225806, 0, 0, 0 
2015-02-06T17:17:30, 73.3360248447, 0, 0, 0 
2015-02-06T17:22:30, 73.3349206349, 0, 0, 0 
2015-02-06T17:27:30, 73.3341525424, 0, 0, 0 
2015-02-06T17:32:30, 73.3339694656, 0, 0, 0 
2015-02-06T17:37:30, 73.3338582677, 0, 0, 0 
2015-02-06T17:42:30, 73.333, 0, 0, 0 
2015-02-06T17:47:30, 73.3306666667, 0, 0, 0 
2015-02-06T17:52:30, 73.3315517241, 0, 0, 0 
2015-02-06T17:57:30, 73.3314393939, 0, 0, 0 
2015-02-06T18:02:30, 73.3302020202, 0, 0, 0 
2015-02-06T18:07:30, 73.3305769231, 0, 0, 0 
2015-02-06T18:12:30, 73.3301904762, 0, 0, 0 
2015-02-06T18:17:30, 73.3311340206, 0, 0, 0 
2015-02-06T18:22:30, 73.3295495495, 0, 0, 0 
2015-02-06T18:27:30, 73.3294623656, 0, 0, 0 
2015-02-06T18:32:30, 73.3277884615, 0, 0, 0 
2015-02-06T18:37:30, 73.3281188119, 0, 0, 0 
2015-02-06T18:42:30, 73.3276666667, 0, 0, 0 
2015-02-06T18:47:30, 73.3277419355, 0, 0, 0 
2015-02-06T18:52:30, 73.3273076923, 0, 0, 0 
2015-02-06T18:57:30, 73.3272727273, 0, 0, 0 
2015-02-06T19:02:30, 73.3261538462, 0, 0, 0 
2015-02-06T19:07:30, 73.3257758621, 0, 0, 0 
2015-02-06T19:12:30, 73.3272440945, 0, 0, 0 
2015-02-06T19:17:30, 73.3267213115, 0, 0, 0 
2015-02-06T19:22:30, 73.3279, 0, 0, 0 
