# 
# Filename    : /tmp/rfq_pt_h02_ai_c.txt
# PV name     : RFQ:PT:H02:AI_C
# From        : 2015-02-06T16:45:01.158839
# To          : 2015-02-13T16:45:01.158839
# queryString : ?pv=mean_300(RFQ:PT:H02:AI_C)&from=2015-02-06T16%3A45%3A01.158839%2B09%3A00&to=2015-02-13T16%3A45%3A01.158839%2B09%3A00
# hostname    : munjipc0
# host IP     : 127.0.1.1
# 
# time, val, nanos, status, severity
2015-02-06T16:47:30, 2.41713145809, 0, 0, 0 
2015-02-06T16:52:30, 2.41696609537, 0, 0, 0 
2015-02-06T16:57:30, 2.41709987915, 0, 0, 0 
2015-02-06T17:02:30, 2.41699273629, 0, 0, 0 
2015-02-06T17:07:30, 2.41673987916, 0, 0, 0 
2015-02-06T17:12:30, 2.41632130776, 0, 0, 0 
2015-02-06T17:17:30, 2.41629533373, 0, 0, 0 
2015-02-06T17:22:30, 2.41636099029, 0, 0, 0 
2015-02-06T17:27:30, 2.41609603304, 0, 0, 0 
2015-02-06T17:32:30, 2.41617845062, 0, 0, 0 
2015-02-06T17:37:30, 2.41605543475, 0, 0, 0 
2015-02-06T17:42:30, 2.41639273632, 0, 0, 0 
2015-02-06T17:47:30, 2.41636099029, 0, 0, 0 
2015-02-06T17:52:30, 2.41609809348, 0, 0, 0 
2015-02-06T17:57:30, 2.41621040551, 0, 0, 0 
2015-02-06T18:02:30, 2.41618737919, 0, 0, 0 
2015-02-06T18:07:30, 2.41565205313, 0, 0, 0 
2015-02-06T18:12:30, 2.4160498792, 0, 0, 0 
2015-02-06T18:17:30, 2.41631237918, 0, 0, 0 
2015-02-06T18:22:30, 2.4160498792, 0, 0, 0 
2015-02-06T18:27:30, 2.41649987918, 0, 0, 0 
2015-02-06T18:32:30, 2.41684078825, 0, 0, 0 
2015-02-06T18:37:30, 2.41639273632, 0, 0, 0 
2015-02-06T18:42:30, 2.41652818106, 0, 0, 0 
2015-02-06T18:47:30, 2.41649987918, 0, 0, 0 
2015-02-06T18:52:30, 2.41669432361, 0, 0, 0 
2015-02-06T18:57:30, 2.41605251078, 0, 0, 0 
2015-02-06T19:02:30, 2.4159998792, 0, 0, 0 
2015-02-06T19:07:30, 2.41626178395, 0, 0, 0 
2015-02-06T19:12:30, 2.41422065851, 0, 0, 0 
2015-02-06T19:17:30, 2.41567956672, 0, 0, 0 
2015-02-06T19:22:30, 2.41569987922, 0, 0, 0 
