# 
# Filename    : /tmp/rfq_pt_h01_ai_in.txt
# PV name     : RFQ:PT:H01:AI_IN
# From        : 2015-02-06T16:45:01.158839
# To          : 2015-02-13T16:45:01.158839
# queryString : ?pv=mean_300(RFQ:PT:H01:AI_IN)&from=2015-02-06T16%3A45%3A01.158839%2B09%3A00&to=2015-02-13T16%3A45%3A01.158839%2B09%3A00
# hostname    : munjipc0
# host IP     : 127.0.1.1
# 
# time, val, nanos, status, severity
2015-02-06T16:47:30, 2042.1459854, 0, 0, 0 
2015-02-06T16:52:30, 2041.79562044, 0, 0, 0 
2015-02-06T16:57:30, 2042.04575163, 0, 0, 0 
2015-02-06T17:02:30, 2041.2797619, 0, 0, 0 
2015-02-06T17:07:30, 2040.91946309, 0, 0, 0 
2015-02-06T17:12:30, 2040.7810219, 0, 0, 0 
2015-02-06T17:17:30, 2041.27731092, 0, 0, 0 
2015-02-06T17:22:30, 2041.38392857, 0, 0, 0 
2015-02-06T17:27:30, 2040.97222222, 0, 0, 0 
2015-02-06T17:32:30, 2041.06363636, 0, 0, 0 
2015-02-06T17:37:30, 2040.05185185, 0, 0, 0 
2015-02-06T17:42:30, 2038.26829268, 0, 0, 0 
2015-02-06T17:47:30, 2037.95428571, 0, 0, 0 
2015-02-06T17:52:30, 2037.11258278, 0, 0, 0 
2015-02-06T17:57:30, 2037.1037037, 0, 0, 0 
2015-02-06T18:02:30, 2036.79230769, 0, 0, 0 
2015-02-06T18:07:30, 2036.76470588, 0, 0, 0 
2015-02-06T18:12:30, 2035.5375, 0, 0, 0 
2015-02-06T18:17:30, 2035.825, 0, 0, 0 
2015-02-06T18:22:30, 2035.24324324, 0, 0, 0 
2015-02-06T18:27:30, 2035.3, 0, 0, 0 
2015-02-06T18:32:30, 2035.11842105, 0, 0, 0 
2015-02-06T18:37:30, 2035.05813953, 0, 0, 0 
2015-02-06T18:42:30, 2035.06818182, 0, 0, 0 
2015-02-06T18:47:30, 2034.92307692, 0, 0, 0 
2015-02-06T18:52:30, 2034.87654321, 0, 0, 0 
2015-02-06T18:57:30, 2034.13953488, 0, 0, 0 
2015-02-06T19:02:30, 2034.14583333, 0, 0, 0 
2015-02-06T19:07:30, 2033.97029703, 0, 0, 0 
2015-02-06T19:12:30, 2034.55555556, 0, 0, 0 
2015-02-06T19:17:30, 2034.35, 0, 0, 0 
2015-02-06T19:22:30, 2034.5375, 0, 0, 0 
2015-02-06T19:27:30, 2034.42028986, 0, 0, 0 
2015-02-06T19:32:30, 2033.84931507, 0, 0, 0 
2015-02-06T19:37:30, 2032.77118644, 0, 0, 0 
2015-02-06T19:42:30, 2033.62135922, 0, 0, 0 
