# 
# Filename    : /tmp/pi2_dht11_tem.txt
# PV name     : PI2:DHT11:TEM
# From        : 2014-12-15T19:20:02.277631
# To          : 2014-12-22T19:20:02.277631
# queryString : ?pv=mean_300(PI2:DHT11:TEM)&from=2014-12-15T19%3A20%3A02.277631%2B09%3A00&to=2014-12-22T19%3A20%3A02.277631%2B09%3A00
# hostname    : kaffee
# host IP     : 10.1.4.24
# 
# time, val, nanos, status, severity
2014-12-19T11:07:30, 22.4814814815, 0, 0, 0 
2014-12-19T11:12:30, 22.45, 0, 0, 0 
2014-12-19T11:17:30, 21.6279069767, 0, 0, 0 
2014-12-19T11:22:30, 21.4333333333, 0, 0, 0 
2014-12-19T11:27:30, 21.4936708861, 0, 0, 0 
2014-12-19T11:32:30, 21.4791666667, 0, 0, 0 
2014-12-19T11:37:30, 21.3764705882, 0, 0, 0 
2014-12-19T11:42:30, 21.1443298969, 0, 0, 0 
2014-12-19T11:47:30, 20.9333333333, 0, 0, 0 
2014-12-19T11:52:30, 20.6759259259, 0, 0, 0 
2014-12-19T11:57:30, 21.0438596491, 0, 0, 0 
2014-12-19T12:02:30, 22.3913043478, 0, 0, 0 
2014-12-19T12:07:30, 22.6371681416, 0, 0, 0 
2014-12-19T12:12:30, 22.9689922481, 0, 0, 0 
2014-12-19T12:17:30, 23.203539823, 0, 0, 0 
2014-12-19T12:22:30, 23.5, 0, 0, 0 
2014-12-19T12:27:30, 23.6271186441, 0, 0, 0 
2014-12-19T12:32:30, 23.6984126984, 0, 0, 0 
2014-12-19T12:37:30, 23.8602941176, 0, 0, 0 
2014-12-19T12:42:30, 23.8880597015, 0, 0, 0 
2014-12-19T12:47:30, 23.9481481481, 0, 0, 0 
2014-12-19T12:52:30, 24.0157480315, 0, 0, 0 
2014-12-19T12:57:30, 24.1138211382, 0, 0, 0 
2014-12-19T13:02:30, 24.179245283, 0, 0, 0 
2014-12-19T13:07:30, 24.2935779817, 0, 0, 0 
2014-12-19T13:12:30, 24.3278688525, 0, 0, 0 
2014-12-19T13:17:30, 24.308411215, 0, 0, 0 
2014-12-19T13:22:30, 23.8211382114, 0, 0, 0 
2014-12-19T13:27:30, 23.7874015748, 0, 0, 0 
2014-12-19T13:32:30, 23.7985074627, 0, 0, 0 
2014-12-19T13:37:30, 23.8571428571, 0, 0, 0 
2014-12-19T13:42:30, 23.7637795276, 0, 0, 0 
2014-12-19T13:47:30, 23.6422018349, 0, 0, 0 
2014-12-19T13:52:30, 23.6764705882, 0, 0, 0 
2014-12-19T13:57:30, 23.8992248062, 0, 0, 0 
2014-12-19T14:02:30, 24.1578947368, 0, 0, 0 
2014-12-19T14:07:30, 23.8308823529, 0, 0, 0 
2014-12-19T14:12:30, 23.6666666667, 0, 0, 0 
2014-12-19T14:17:30, 24.3551401869, 0, 0, 0 
2014-12-19T14:22:30, 24.5982142857, 0, 0, 0 
2014-12-19T14:27:30, 24.7111111111, 0, 0, 0 
2014-12-19T14:32:30, 25.0843373494, 0, 0, 0 
2014-12-19T14:37:30, 25.376146789, 0, 0, 0 
2014-12-19T14:42:30, 25.4583333333, 0, 0, 0 
2014-12-19T14:47:30, 25.5, 0, 0, 0 
2014-12-19T14:52:30, 25.5740740741, 0, 0, 0 
2014-12-19T14:57:30, 25.5, 0, 0, 0 
2014-12-19T15:02:30, 25.5, 0, 0, 0 
2014-12-19T15:07:30, 25.5533980583, 0, 0, 0 
2014-12-19T15:12:30, 25.4431818182, 0, 0, 0 
2014-12-19T15:17:30, 25.7021276596, 0, 0, 0 
2014-12-19T15:22:30, 26.17, 0, 0, 0 
2014-12-19T15:27:30, 26.4035087719, 0, 0, 0 
2014-12-19T15:32:30, 26.3577235772, 0, 0, 0 
2014-12-19T15:37:30, 26.4344262295, 0, 0, 0 
2014-12-19T15:42:30, 26.5123966942, 0, 0, 0 
2014-12-19T15:47:30, 26.5727272727, 0, 0, 0 
2014-12-19T15:52:30, 26.1891891892, 0, 0, 0 
2014-12-19T15:57:30, 25.9914529915, 0, 0, 0 
2014-12-19T16:02:30, 27.0601503759, 0, 0, 0 
2014-12-19T16:07:30, 27.2913385827, 0, 0, 0 
2014-12-19T16:12:30, 27.3551401869, 0, 0, 0 
2014-12-19T16:17:30, 27.45, 0, 0, 0 
2014-12-19T16:22:30, 27.4805194805, 0, 0, 0 
2014-12-19T16:27:30, 27.5, 0, 0, 0 
2014-12-19T16:32:30, 27.6, 0, 0, 0 
2014-12-19T16:37:30, 27.5, 0, 0, 0 
2014-12-19T16:42:30, 27.6538461538, 0, 0, 0 
2014-12-19T16:47:30, 28.0434782609, 0, 0, 0 
2014-12-19T16:52:30, 28.4565217391, 0, 0, 0 
2014-12-19T16:57:30, 28.4782608696, 0, 0, 0 
2014-12-19T17:02:30, 28.5, 0, 0, 0 
2014-12-19T17:07:30, 28.475, 0, 0, 0 
2014-12-19T17:12:30, 28.48, 0, 0, 0 
2014-12-19T17:17:30, 28.5052631579, 0, 0, 0 
2014-12-19T17:22:30, 28.495049505, 0, 0, 0 
2014-12-19T17:27:30, 28.5050505051, 0, 0, 0 
2014-12-19T17:32:30, 28.4953271028, 0, 0, 0 
2014-12-19T17:37:30, 28.5046728972, 0, 0, 0 
2014-12-19T17:42:30, 28.4951456311, 0, 0, 0 
2014-12-19T17:47:30, 28.5, 0, 0, 0 
2014-12-19T17:52:30, 28.5, 0, 0, 0 
2014-12-19T17:57:30, 28.504587156, 0, 0, 0 
2014-12-19T18:02:30, 28.4947368421, 0, 0, 0 
2014-12-19T18:07:30, 27.6315789474, 0, 0, 0 
2014-12-19T18:12:30, 25.7959183673, 0, 0, 0 
2014-12-19T18:17:30, 25.5132743363, 0, 0, 0 
2014-12-19T18:22:30, 25.504950495, 0, 0, 0 
2014-12-19T18:27:30, 25.2413793103, 0, 0, 0 
2014-12-19T18:32:30, 26.0462962963, 0, 0, 0 
2014-12-19T18:37:30, 26.6181818182, 0, 0, 0 
2014-12-19T18:42:30, 27.0708661417, 0, 0, 0 
2014-12-19T18:47:30, 27.2095238095, 0, 0, 0 
2014-12-19T18:52:30, 27.4188034188, 0, 0, 0 
2014-12-19T18:57:30, 27.4545454545, 0, 0, 0 
2014-12-19T19:02:30, 27.5064935065, 0, 0, 0 
2014-12-19T19:07:30, 27.5, 0, 0, 0 
2014-12-19T19:12:30, 27.5, 0, 0, 0 
2014-12-19T19:17:30, 27.5, 0, 0, 0 
2014-12-19T19:22:30, 27.5, 0, 0, 0 
2014-12-19T19:27:30, 28.3513513514, 0, 0, 0 
2014-12-19T19:32:30, 28.4444444444, 0, 0, 0 
2014-12-19T19:37:30, 28.2258064516, 0, 0, 0 
2014-12-19T19:42:30, 28.5061728395, 0, 0, 0 
2014-12-19T19:47:30, 28.4942528736, 0, 0, 0 
2014-12-19T19:52:30, 28.5, 0, 0, 0 
2014-12-19T19:57:30, 28.5052631579, 0, 0, 0 
2014-12-19T20:02:30, 28.5, 0, 0, 0 
2014-12-19T20:07:30, 28.4953271028, 0, 0, 0 
2014-12-19T20:12:30, 28.5, 0, 0, 0 
2014-12-19T20:17:30, 28.504587156, 0, 0, 0 
2014-12-19T20:22:30, 28.4957983193, 0, 0, 0 
2014-12-19T20:27:30, 28.3863636364, 0, 0, 0 
2014-12-19T20:32:30, 26.4732142857, 0, 0, 0 
2014-12-19T20:37:30, 25.5943396226, 0, 0, 0 
2014-12-19T20:42:30, 25.4957264957, 0, 0, 0 
2014-12-19T20:47:30, 26.358974359, 0, 0, 0 
2014-12-19T20:52:30, 27.1232876712, 0, 0, 0 
2014-12-19T20:57:30, 27.3628318584, 0, 0, 0 
2014-12-19T21:02:30, 27.4574468085, 0, 0, 0 
2014-12-19T21:07:30, 27.5050505051, 0, 0, 0 
2014-12-19T21:12:30, 27.4787234043, 0, 0, 0 
2014-12-19T21:17:30, 27.5074626866, 0, 0, 0 
2014-12-19T21:22:30, 27.4583333333, 0, 0, 0 
2014-12-19T21:27:30, 27.0125, 0, 0, 0 
2014-12-19T21:32:30, 25.6111111111, 0, 0, 0 
