# 
# Filename    : /tmp/pi2_dust.txt
# PV name     : PI2:DUST
# From        : 2014-12-15T19:20:02.277631
# To          : 2014-12-22T19:20:02.277631
# queryString : ?pv=mean_300(PI2:DUST)&from=2014-12-15T19%3A20%3A02.277631%2B09%3A00&to=2014-12-22T19%3A20%3A02.277631%2B09%3A00
# hostname    : kaffee
# host IP     : 10.1.4.24
# 
# time, val, nanos, status, severity
2014-12-19T11:07:30, 1.59642, 0, 0, 0 
2014-12-19T11:12:30, 2.16531, 0, 0, 0 
2014-12-19T11:17:30, 2.82632, 0, 0, 0 
2014-12-19T11:22:30, 4.19063076923, 0, 0, 0 
2014-12-19T11:27:30, 4.03334873239, 0, 0, 0 
2014-12-19T11:32:30, 2.69451, 0, 0, 0 
2014-12-19T11:37:30, 2.51641384615, 0, 0, 0 
2014-12-19T11:42:30, 3.67707042254, 0, 0, 0 
2014-12-19T11:47:30, 3.15590625, 0, 0, 0 
2014-12-19T11:52:30, 3.50287636364, 0, 0, 0 
2014-12-19T11:57:30, 3.68954526316, 0, 0, 0 
2014-12-19T12:02:30, 2.18645538462, 0, 0, 0 
2014-12-19T12:07:30, 1.19364, 0, 0, 0 
2014-12-19T12:12:30, 1.70643789474, 0, 0, 0 
2014-12-19T12:17:30, 0.693434482759, 0, 0, 0 
2014-12-19T12:22:30, 3.21972, 0, 0, 0 
2014-12-19T12:27:30, 4.82175473684, 0, 0, 0 
2014-12-19T12:32:30, 4.08016, 0, 0, 0 
2014-12-19T12:37:30, 5.6429625, 0, 0, 0 
2014-12-19T12:42:30, 5.60302105263, 0, 0, 0 
2014-12-19T12:47:30, 3.65101578947, 0, 0, 0 
2014-12-19T12:52:30, 4.69059906977, 0, 0, 0 
2014-12-19T12:57:30, 4.65294075949, 0, 0, 0 
2014-12-19T13:02:30, 5.60798608696, 0, 0, 0 
2014-12-19T13:07:30, 3.680208, 0, 0, 0 
2014-12-19T13:12:30, 2.02806545455, 0, 0, 0 
2014-12-19T13:17:30, 1.60094918919, 0, 0, 0 
