# 
# Filename    : /tmp/rfq_pt_h01_ai.txt
# PV name     : RFQ:PT:H01:AI
# From        : 2015-02-06T16:45:01.158839
# To          : 2015-02-13T16:45:01.158839
# queryString : ?pv=mean_300(RFQ:PT:H01:AI)&from=2015-02-06T16%3A45%3A01.158839%2B09%3A00&to=2015-02-13T16%3A45%3A01.158839%2B09%3A00
# hostname    : munjipc0
# host IP     : 127.0.1.1
# 
# time, val, nanos, status, severity
2015-02-06T16:47:30, 3.06321882494, 0, 0, 0 
2015-02-06T16:52:30, 3.06269327752, 0, 0, 0 
2015-02-06T16:57:30, 3.0630684743, 0, 0, 0 
2015-02-06T17:02:30, 3.06191948976, 0, 0, 0 
2015-02-06T17:07:30, 3.06137904156, 0, 0, 0 
2015-02-06T17:12:30, 3.06117137979, 0, 0, 0 
2015-02-06T17:17:30, 3.06191581329, 0, 0, 0 
2015-02-06T17:22:30, 3.06207573975, 0, 0, 0 
2015-02-06T17:27:30, 3.06145818026, 0, 0, 0 
2015-02-06T17:32:30, 3.06159530147, 0, 0, 0 
2015-02-06T17:37:30, 3.06007762477, 0, 0, 0 
2015-02-06T17:42:30, 3.05740228615, 0, 0, 0 
2015-02-06T17:47:30, 3.05693127572, 0, 0, 0 
2015-02-06T17:52:30, 3.05566872139, 0, 0, 0 
2015-02-06T17:57:30, 3.05565540277, 0, 0, 0 
2015-02-06T18:02:30, 3.05518830878, 0, 0, 0 
2015-02-06T18:07:30, 3.05514690607, 0, 0, 0 
2015-02-06T18:12:30, 3.05330609733, 0, 0, 0 
2015-02-06T18:17:30, 3.05373734731, 0, 0, 0 
2015-02-06T18:22:30, 3.05286471222, 0, 0, 0 
2015-02-06T18:27:30, 3.05294984735, 0, 0, 0 
2015-02-06T18:32:30, 3.05267747895, 0, 0, 0 
2015-02-06T18:37:30, 3.05258705667, 0, 0, 0 
2015-02-06T18:42:30, 3.0526021201, 0, 0, 0 
2015-02-06T18:47:30, 3.05238446277, 0, 0, 0 
2015-02-06T18:52:30, 3.0523146622, 0, 0, 0 
2015-02-06T18:57:30, 3.05120914977, 0, 0, 0 
2015-02-06T19:02:30, 3.05121859744, 0, 0, 0 
2015-02-06T19:07:30, 3.050955293, 0, 0, 0 
2015-02-06T19:12:30, 3.05183318074, 0, 0, 0 
2015-02-06T19:17:30, 3.05152484742, 0, 0, 0 
2015-02-06T19:22:30, 3.05180609741, 0, 0, 0 
2015-02-06T19:27:30, 3.0516302822, 0, 0, 0 
2015-02-06T19:32:30, 3.05077382006, 0, 0, 0 
2015-02-06T19:37:30, 3.0491566272, 0, 0, 0 
2015-02-06T19:42:30, 3.05043188631, 0, 0, 0 
