# 
# Filename    : /tmp/rfq_tt_h05_ai_in.txt
# PV name     : RFQ:TT:H05:AI_IN
# From        : 2015-02-06T16:45:01.158839
# To          : 2015-02-13T16:45:01.158839
# queryString : ?pv=mean_300(RFQ:TT:H05:AI_IN)&from=2015-02-06T16%3A45%3A01.158839%2B09%3A00&to=2015-02-13T16%3A45%3A01.158839%2B09%3A00
# hostname    : munjipc0
# host IP     : 127.0.1.1
# 
# time, val, nanos, status, severity
2015-02-06T16:47:30, 2276.33333333, 0, 0, 0 
2015-02-06T16:52:30, 2269.73758865, 0, 0, 0 
2015-02-06T16:57:30, 2262.83802817, 0, 0, 0 
2015-02-06T17:02:30, 2252.43617021, 0, 0, 0 
2015-02-06T17:07:30, 2242.47426471, 0, 0, 0 
2015-02-06T17:12:30, 2224.71724138, 0, 0, 0 
2015-02-06T17:17:30, 2217.52430556, 0, 0, 0 
2015-02-06T17:22:30, 2212.19148936, 0, 0, 0 
2015-02-06T17:27:30, 2207.03225806, 0, 0, 0 
2015-02-06T17:32:30, 2201.83848797, 0, 0, 0 
2015-02-06T17:37:30, 2192.51428571, 0, 0, 0 
2015-02-06T17:42:30, 2184.62587413, 0, 0, 0 
2015-02-06T17:47:30, 2179.86805556, 0, 0, 0 
2015-02-06T17:52:30, 2175.03272727, 0, 0, 0 
2015-02-06T17:57:30, 2170.25964912, 0, 0, 0 
2015-02-06T18:02:30, 2165.06666667, 0, 0, 0 
2015-02-06T18:07:30, 2157.42756184, 0, 0, 0 
2015-02-06T18:12:30, 2151.18309859, 0, 0, 0 
2015-02-06T18:17:30, 2146.68292683, 0, 0, 0 
2015-02-06T18:22:30, 2139.79787234, 0, 0, 0 
2015-02-06T18:27:30, 2134.0, 0, 0, 0 
2015-02-06T18:32:30, 2127.97202797, 0, 0, 0 
2015-02-06T18:37:30, 2124.00353357, 0, 0, 0 
2015-02-06T18:42:30, 2119.38078292, 0, 0, 0 
2015-02-06T18:47:30, 2114.29577465, 0, 0, 0 
2015-02-06T18:52:30, 2105.02857143, 0, 0, 0 
2015-02-06T18:57:30, 2099.69204152, 0, 0, 0 
2015-02-06T19:02:30, 2093.62454874, 0, 0, 0 
2015-02-06T19:07:30, 2086.9122807, 0, 0, 0 
2015-02-06T19:12:30, 2081.85409253, 0, 0, 0 
2015-02-06T19:17:30, 2075.3951049, 0, 0, 0 
2015-02-06T19:22:30, 2069.19655172, 0, 0, 0 
2015-02-06T19:27:30, 2062.3745583, 0, 0, 0 
2015-02-06T19:32:30, 2057.58041958, 0, 0, 0 
2015-02-06T19:37:30, 2052.36610169, 0, 0, 0 
2015-02-06T19:42:30, 2045.99305556, 0, 0, 0 
2015-02-06T19:47:30, 2041.60899654, 0, 0, 0 
2015-02-06T19:52:30, 2034.4532872, 0, 0, 0 
2015-02-06T19:57:30, 2029.67148014, 0, 0, 0 
2015-02-06T20:02:30, 2024.37894737, 0, 0, 0 
2015-02-06T20:07:30, 2017.40909091, 0, 0, 0 
2015-02-06T20:12:30, 2011.48042705, 0, 0, 0 
2015-02-06T20:17:30, 2007.51929825, 0, 0, 0 
2015-02-06T20:22:30, 2002.52595156, 0, 0, 0 
2015-02-06T20:27:30, 1998.13333333, 0, 0, 0 
2015-02-06T20:32:30, 1991.5, 0, 0, 0 
2015-02-06T20:37:30, 1985.28315412, 0, 0, 0 
2015-02-06T20:42:30, 1981.8442029, 0, 0, 0 
2015-02-06T20:47:30, 1977.69964664, 0, 0, 0 
2015-02-06T20:52:30, 1971.77738516, 0, 0, 0 
2015-02-06T20:57:30, 1967.0326087, 0, 0, 0 
2015-02-06T21:02:30, 1961.0, 0, 0, 0 
2015-02-06T21:07:30, 1957.49469965, 0, 0, 0 
2015-02-06T21:12:30, 1952.88659794, 0, 0, 0 
2015-02-06T21:17:30, 1948.04395604, 0, 0, 0 
2015-02-06T21:22:30, 1941.70567376, 0, 0, 0 
2015-02-06T21:27:30, 1936.70877193, 0, 0, 0 
2015-02-06T21:32:30, 1932.75517241, 0, 0, 0 
2015-02-06T21:37:30, 1929.5017301, 0, 0, 0 
2015-02-06T21:42:30, 1924.53846154, 0, 0, 0 
2015-02-06T21:47:30, 1919.35314685, 0, 0, 0 
2015-02-06T21:52:30, 1914.52464789, 0, 0, 0 
2015-02-06T21:57:30, 1909.45936396, 0, 0, 0 
2015-02-06T22:02:30, 1906.48951049, 0, 0, 0 
2015-02-06T22:07:30, 1900.96587031, 0, 0, 0 
2015-02-06T22:12:30, 1896.0625, 0, 0, 0 
2015-02-06T22:17:30, 1892.09122807, 0, 0, 0 
2015-02-06T22:22:30, 1888.00340136, 0, 0, 0 
2015-02-06T22:27:30, 1883.92907801, 0, 0, 0 
